iter	MultiClass
708	0.0001838223512
709	0.000183525679
710	0.0001832299536
711	0.0001829351705
712	0.0001826413251
713	0.0001823484132
714	0.0001820564302
715	0.0001817653718
716	0.0001814752336
717	0.0001811860113
718	0.0001808977006
719	0.0001806102972
720	0.0001803237969
721	0.0001800381954
722	0.0001797534886
723	0.0001794696722
724	0.0001791867422
725	0.0001789046944
726	0.0001786235247
727	0.000178343229
728	0.0001780638034
729	0.0001777852438
730	0.0001775075461
731	0.0001772307065
732	0.0001769547209
733	0.0001766795855
734	0.0001764052964
735	0.0001761318497
736	0.0001758592414
737	0.0001755874679
738	0.0001753165253
739	0.0001750464099
740	0.0001747771178
741	0.0001745086453
742	0.0001742409887
743	0.0001739741444
744	0.0001737081086
745	0.0001734428777
746	0.0001731784481
747	0.0001729148162
748	0.0001726519784
749	0.0001723899311
750	0.0001721286708
751	0.000171868194
752	0.0001716084972
753	0.0001713495769
754	0.0001710914297
755	0.000170834052
756	0.0001705774406
757	0.0001703215919
758	0.0001700665027
759	0.0001698121696
760	0.0001695585892
761	0.0001693057582
762	0.0001690536733
763	0.0001688023313
764	0.0001685517288
765	0.0001683018627
766	0.0001680527298
767	0.0001678043267
768	0.0001675566504
769	0.0001673096976
770	0.0001670634653
771	0.0001668179502
772	0.0001665731494
773	0.0001663290596
774	0.0001660856779
775	0.000165843001
776	0.0001656010262
777	0.0001653597502
778	0.0001651191701
779	0.0001648792828
780	0.0001646400856
781	0.0001644015752
782	0.000164163749
783	0.0001639266038
784	0.0001636901368
785	0.0001634543452
786	0.000163219226
787	0.0001629847764
788	0.0001627509935
789	0.0001625178746
790	0.0001622854168
791	0.0001620536173
792	0.0001618224733
793	0.0001615919822
794	0.0001613621411
795	0.0001611329473
796	0.0001609043981
797	0.0001606764908
798	0.0001604492227
799	0.0001602225912
800	0.0001599965935
801	0.0001597712271
802	0.0001595464894
803	0.0001593223776
804	0.0001590988892
805	0.0001588760217
806	0.0001586537724
807	0.0001584321389
808	0.0001582111185
809	0.0001579907087
810	0.0001577709071
811	0.000157551711
812	0.0001573331182
813	0.000157115126
814	0.000156897732
815	0.0001566809337
816	0.0001564647288
817	0.0001562491149
818	0.0001560340894
819	0.00015581965
820	0.0001556057944
821	0.0001553925201
822	0.0001551798249
823	0.0001549677063
824	0.0001547561621
825	0.0001545451899
826	0.0001543347874
827	0.0001541249523
828	0.0001539156824
829	0.0001537069754
830	0.000153498829
831	0.000153291241
832	0.0001530842091
833	0.0001528777312
834	0.000152671805
835	0.0001524664283
836	0.000152261599
837	0.0001520573148
838	0.0001518535736
839	0.0001516503733
840	0.0001514477117
841	0.0001512455867
842	0.0001510439962
843	0.000150842938
844	0.0001506424101
845	0.0001504424104
846	0.0001502429368
847	0.0001500439873
848	0.0001498455598
849	0.0001496476522
850	0.0001494502625
851	0.0001492533888
852	0.000149057029
853	0.000148861181
854	0.000148665843
855	0.0001484710129
856	0.0001482766888
857	0.0001480828687
858	0.0001478895507
859	0.0001476967327
860	0.000147504413
861	0.0001473125895
862	0.0001471212605
863	0.0001469304239
864	0.0001467400778
865	0.0001465502205
866	0.00014636085
867	0.0001461719645
868	0.000145983562
869	0.0001457956409
870	0.0001456081992
871	0.0001454212352
872	0.0001452347469
873	0.0001450487327
874	0.0001448631906
875	0.000144678119
876	0.0001444935161
877	0.00014430938
878	0.000144125709
879	0.0001439425014
880	0.0001437597554
881	0.0001435774693
882	0.0001433956414
883	0.0001432142699
884	0.0001430333531
885	0.0001428528894
886	0.0001426728771
887	0.0001424933144
888	0.0001423141997
889	0.0001421355313
890	0.0001419573076
891	0.0001417795269
892	0.0001416021876
893	0.0001414252881
894	0.0001412488267
895	0.0001410728017
896	0.0001408972117
897	0.0001407220549
898	0.0001405473299
899	0.000140373035
900	0.0001401991685
901	0.0001400257291
902	0.0001398527151
903	0.0001396801249
904	0.0001395079569
905	0.0001393362098
906	0.0001391648819
907	0.0001389939716
908	0.0001388234776
909	0.0001386533982
910	0.000138483732
911	0.0001383144774
912	0.0001381456331
913	0.0001379771974
914	0.000137809169
915	0.0001376415463
916	0.0001374743279
917	0.0001373075123
918	0.0001371410981
919	0.0001369750839
920	0.0001368094682
921	0.0001366442496
922	0.0001364794267
923	0.0001363149981
924	0.0001361509622
925	0.0001359873179
926	0.0001358240636
927	0.000135661198
928	0.0001354987197
929	0.0001353366273
930	0.0001351749195
931	0.0001350135949
932	0.0001348526521
933	0.0001346920898
934	0.0001345319066
935	0.0001343721013
936	0.0001342126725
937	0.0001340536188
938	0.000133894939
939	0.0001337366318
940	0.0001335786957
941	0.0001334211297
942	0.0001332639322
943	0.0001331071021
944	0.0001329506381
945	0.0001327945389
946	0.0001326388033
947	0.0001324834299
948	0.0001323284175
949	0.000132173765
950	0.0001320194709
951	0.0001318655341
952	0.0001317119534
953	0.0001315587275
954	0.0001314058551
955	0.0001312533352
956	0.0001311011665
957	0.0001309493477
958	0.0001307978776
959	0.0001306467552
960	0.0001304959791
961	0.0001303455482
962	0.0001301954614
963	0.0001300457173
964	0.000129896315
965	0.0001297472532
966	0.0001295985307
967	0.0001294501464
968	0.0001293020992
969	0.000129154388
970	0.0001290070114
971	0.0001288599686
972	0.0001287132582
973	0.0001285668793
974	0.0001284208306
975	0.0001282751111
976	0.0001281297197
977	0.0001279846553
978	0.0001278399167
979	0.0001276955028
980	0.0001275514127
981	0.0001274076452
982	0.0001272641992
983	0.0001271210736
984	0.0001269782675
985	0.0001268357797
986	0.0001266936091
987	0.0001265517548
988	0.0001264102156
989	0.0001262689905
990	0.0001261280785
991	0.0001259874786
992	0.0001258471897
993	0.0001257072107
994	0.0001255675407
995	0.0001254281787
996	0.0001252891236
997	0.0001251503745
998	0.0001250119302
999	0.0001248737899
